1503916363,s1,0.00,701.00,701.00,701,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503916363,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916363,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916363,s2,0.00,701.00,701.00,701,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503916363,s1-eth2,151482.00,6191447.00,6342929.00,6191447,151482,2044.00,4092.00,6136.00,4092,2044,0.00,0.00,0,0
1503916363,s1-eth1,6190307.00,151182.00,6341489.00,151182,6190307,4093.00,2043.00,6136.00,2043,4093,0.00,0.00,0,0
1503916363,s3,0.00,374.00,374.00,374,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503916363,s2-eth2,151482.00,6194101.00,6345583.00,6194101,151482,2044.00,4092.00,6136.00,4092,2044,0.00,0.00,0,0
1503916363,s2-eth1,6191447.00,151482.00,6342929.00,151482,6191447,4092.00,2044.00,6136.00,2044,4092,0.00,0.00,0,0
1503916363,lo,2545.00,2545.00,5090.00,2545,2545,24.00,24.00,48.00,24,24,0.00,0.00,0,0
1503916363,s3-eth2,152136.00,6195288.00,6347424.00,6195288,152136,2046.00,4092.00,6138.00,4092,2046,0.00,0.00,0,0
1503916363,s3-eth1,6194101.00,151482.00,6345583.00,151482,6194101,4092.00,2044.00,6136.00,2044,4092,0.00,0.00,0,0
1503916363,total,19033500.00,19039304.00,38072804.00,19039303,19033500,18435.00,18439.00,36874.00,18439,18435,0.00,0.00,0,0
1503916364,s1,70.00,911.00,981.00,911,70,1.00,6.00,7.00,6,1,0.00,0.00,0,0
1503916364,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1503916364,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916364,s2,0.00,981.00,981.00,981,0,0.00,7.00,7.00,7,0,0.00,0.00,0,0
1503916364,s1-eth2,151571.00,6180989.00,6332560.00,6180989,151571,2045.00,4087.00,6132.00,4087,2045,0.00,0.00,0,0
1503916364,s1-eth1,6179942.00,151104.00,6331046.00,151104,6179942,4089.00,2042.00,6131.00,2042,4089,0.00,0.00,0,0
1503916364,s3,70.00,981.00,1051.00,981,70,1.00,7.00,8.00,7,1,0.00,0.00,0,0
1503916364,s2-eth2,151941.00,6180592.00,6332533.00,6180592,151941,2047.00,4085.00,6132.00,4085,2047,0.00,0.00,0,0
1503916364,s2-eth1,6180989.00,151571.00,6332560.00,151571,6180989,4087.00,2045.00,6132.00,2045,4087,0.00,0.00,0,0
1503916364,lo,6355.00,6355.00,12710.00,6355,6355,66.00,66.00,132.00,66,66,0.00,0.00,0,0
1503916364,s3-eth2,152385.00,6178634.00,6331019.00,6178634,152385,2050.00,4081.00,6131.00,4081,2050,0.00,0.00,0,0
1503916364,s3-eth1,6180592.00,151941.00,6332533.00,151941,6180592,4085.00,2047.00,6132.00,2047,4085,0.00,0.00,0,0
1503916364,total,19003976.00,19004120.00,38008096.00,19004119,19003975,18472.00,18474.00,36946.00,18474,18472,0.00,0.00,0,0
1503916365,s1,0.00,879.00,879.00,879,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1503916365,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916365,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916365,s2,70.00,809.00,879.00,809,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1503916365,s1-eth2,151404.00,6194653.00,6346057.00,6194653,151404,2046.00,4096.00,6142.00,4096,2046,0.00,0.00,0,0
1503916365,s1-eth1,6194653.00,151330.00,6345983.00,151330,6194653,4096.00,2045.00,6141.00,2045,4096,0.00,0.00,0,0
1503916365,s3,0.00,467.00,467.00,467,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503916365,s2-eth2,151875.00,6191555.00,6343430.00,6191555,151875,2049.00,4093.00,6142.00,4093,2049,0.00,0.00,0,0
1503916365,s2-eth1,6194653.00,151404.00,6346057.00,151404,6194653,4096.00,2046.00,6142.00,2046,4096,0.00,0.00,0,0
1503916365,lo,3774.00,3774.00,7548.00,3774,3774,39.00,39.00,78.00,39,39,0.00,0.00,0,0
1503916365,s3-eth2,152276.00,6190816.00,6343092.00,6190816,152276,2051.00,4090.00,6141.00,4090,2051,0.00,0.00,0,0
1503916365,s3-eth1,6191555.00,151875.00,6343430.00,151875,6191555,4093.00,2049.00,6142.00,2049,4093,0.00,0.00,0,0
1503916365,total,19040260.00,19037562.00,38077824.00,19037562,19040260,18471.00,18470.00,36941.00,18470,18471,0.00,0.00,0,0
1503916366,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916366,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916366,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916366,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916366,s1-eth2,151848.00,6216826.00,6368674.00,6216826,151848,2052.00,4107.00,6159.00,4107,2052,0.00,0.00,0,0
1503916366,s1-eth1,6215654.00,151922.00,6367576.00,151922,6215654,4107.00,2053.00,6160.00,2053,4107,0.00,0.00,0,0
1503916366,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916366,s2-eth2,151774.00,6216484.00,6368258.00,6216484,151774,2051.00,4106.00,6157.00,4106,2051,0.00,0.00,0,0
1503916366,s2-eth1,6216826.00,151848.00,6368674.00,151848,6216826,4107.00,2052.00,6159.00,2052,4107,0.00,0.00,0,0
1503916366,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1503916366,s3-eth2,151774.00,6216484.00,6368258.00,6216484,151774,2051.00,4106.00,6157.00,4106,2051,0.00,0.00,0,0
1503916366,s3-eth1,6216484.00,151774.00,6368258.00,151774,6216484,4106.00,2051.00,6157.00,2051,4106,0.00,0.00,0,0
1503916366,total,19104686.00,19106006.00,38210692.00,19106006,19104686,18477.00,18479.00,36956.00,18479,18477,0.00,0.00,0,0
1503916367,s1,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916367,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916367,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916367,s2,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916367,s1-eth2,151289.00,6184797.00,6336086.00,6184797,151289,2044.00,4086.00,6130.00,4086,2044,0.00,0.00,0,0
1503916367,s1-eth1,6186418.00,151108.00,6337526.00,151108,6186418,4088.00,2042.00,6130.00,2042,4088,0.00,0.00,0,0
1503916367,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916367,s2-eth2,151289.00,6186204.00,6337493.00,6186204,151289,2044.00,4086.00,6130.00,4086,2044,0.00,0.00,0,0
1503916367,s2-eth1,6184797.00,151289.00,6336086.00,151289,6184797,4086.00,2044.00,6130.00,2044,4086,0.00,0.00,0,0
1503916367,lo,915.00,915.00,1830.00,915,915,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1503916367,s3-eth2,151215.00,6184690.00,6335905.00,6184690,151215,2043.00,4085.00,6128.00,4085,2043,0.00,0.00,0,0
1503916367,s3-eth1,6186204.00,151289.00,6337493.00,151289,6186204,4086.00,2044.00,6130.00,2044,4086,0.00,0.00,0,0
1503916367,total,19012128.00,19010612.00,38022740.00,19010613,19012127,18400.00,18399.00,36799.00,18399,18400,0.00,0.00,0,0
1503916368,s1,70.00,317.00,387.00,317,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1503916368,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916368,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916368,s2,0.00,387.00,387.00,387,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1503916368,s1-eth2,151614.00,6192507.00,6344121.00,6192507,151614,2049.00,4093.00,6142.00,4093,2049,0.00,0.00,0,0
1503916368,s1-eth1,6191133.00,151400.00,6342533.00,151400,6191133,4094.00,2046.00,6140.00,2046,4094,0.00,0.00,0,0
1503916368,s3,70.00,387.00,457.00,387,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1503916368,s2-eth2,151865.00,6189409.00,6341274.00,6189409,151865,2052.00,4090.00,6142.00,4090,2052,0.00,0.00,0,0
1503916368,s2-eth1,6192507.00,151614.00,6344121.00,151614,6192507,4093.00,2049.00,6142.00,2049,4093,0.00,0.00,0,0
1503916368,lo,4399.00,4399.00,8798.00,4399,4399,48.00,48.00,96.00,48,48,0.00,0.00,0,0
1503916368,s3-eth2,152042.00,6189232.00,6341274.00,6189232,152042,2054.00,4088.00,6142.00,4088,2054,0.00,0.00,0,0
1503916368,s3-eth1,6189409.00,151865.00,6341274.00,151865,6189409,4090.00,2052.00,6142.00,2052,4090,0.00,0.00,0,0
1503916368,total,19033108.00,19031516.00,38064624.00,19031517,19033109,18482.00,18480.00,36962.00,18480,18482,0.00,0.00,0,0
1503916369,s1,0.00,210.00,210.00,210,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503916369,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916369,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916369,s2,70.00,482.00,552.00,482,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1503916369,s1-eth2,152338.00,6219722.00,6372060.00,6219722,152338,2055.00,4111.00,6166.00,4111,2055,0.00,0.00,0,0
1503916369,s1-eth1,6222750.00,152070.00,6374820.00,152070,6222750,4113.00,2055.00,6168.00,2055,4113,0.00,0.00,0,0
1503916369,s3,0.00,482.00,482.00,482,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503916369,s2-eth2,152334.00,6219652.00,6371986.00,6219652,152334,2055.00,4110.00,6165.00,4110,2055,0.00,0.00,0,0
1503916369,s2-eth1,6219722.00,152338.00,6372060.00,152338,6219722,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1503916369,lo,2796.00,2796.00,5592.00,2796,2796,30.00,30.00,60.00,30,30,0.00,0.00,0,0
1503916369,s3-eth2,152334.00,6218068.00,6370402.00,6218068,152334,2055.00,4108.00,6163.00,4108,2055,0.00,0.00,0,0
1503916369,s3-eth1,6219652.00,152334.00,6371986.00,152334,6219652,4110.00,2055.00,6165.00,2055,4110,0.00,0.00,0,0
1503916369,total,19121996.00,19118154.00,38240152.00,19118154,19121996,18530.00,18533.00,37063.00,18533,18530,0.00,0.00,0,0
1503916370,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916370,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916370,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916370,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916370,s1-eth2,152662.00,6248278.00,6400940.00,6248278,152662,2063.00,4127.00,6190.00,4127,2063,0.00,0.00,0,0
1503916370,s1-eth1,6248278.00,152736.00,6401014.00,152736,6248278,4127.00,2064.00,6191.00,2064,4127,0.00,0.00,0,0
1503916370,s3,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916370,s2-eth2,153078.00,6248278.00,6401356.00,6248278,153078,2065.00,4127.00,6192.00,4127,2065,0.00,0.00,0,0
1503916370,s2-eth1,6248278.00,152662.00,6400940.00,152662,6248278,4127.00,2063.00,6190.00,2063,4127,0.00,0.00,0,0
1503916370,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1503916370,s3-eth2,153078.00,6249792.00,6402870.00,6249792,153078,2065.00,4128.00,6193.00,4128,2065,0.00,0.00,0,0
1503916370,s3-eth1,6248278.00,153078.00,6401356.00,153078,6248278,4127.00,2065.00,6192.00,2065,4127,0.00,0.00,0,0
1503916370,total,19203978.00,19205492.00,38409472.00,19205492,19203978,18577.00,18578.00,37155.00,18578,18577,0.00,0.00,0,0
1503916371,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916371,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916371,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916371,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916371,s1-eth2,152514.00,6241050.00,6393564.00,6241050,152514,2061.00,4123.00,6184.00,4123,2061,0.00,0.00,0,0
1503916371,s1-eth1,6241050.00,152440.00,6393490.00,152440,6241050,4123.00,2060.00,6183.00,2060,4123,0.00,0.00,0,0
1503916371,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916371,s2-eth2,152440.00,6240708.00,6393148.00,6240708,152440,2060.00,4122.00,6182.00,4122,2060,0.00,0.00,0,0
1503916371,s2-eth1,6241050.00,152514.00,6393564.00,152514,6241050,4123.00,2061.00,6184.00,2061,4123,0.00,0.00,0,0
1503916371,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1503916371,s3-eth2,152440.00,6240708.00,6393148.00,6240708,152440,2060.00,4122.00,6182.00,4122,2060,0.00,0.00,0,0
1503916371,s3-eth1,6240708.00,152440.00,6393148.00,152440,6240708,4122.00,2060.00,6182.00,2060,4122,0.00,0.00,0,0
1503916371,total,19180528.00,19180528.00,38361056.00,19180528,19180528,18552.00,18552.00,37104.00,18552,18552,0.00,0.00,0,0
1503916372,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916372,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916372,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916372,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916372,s1-eth2,152736.00,6248620.00,6401356.00,6248620,152736,2064.00,4128.00,6192.00,4128,2064,0.00,0.00,0,0
1503916372,s1-eth1,6248620.00,152736.00,6401356.00,152736,6248620,4128.00,2064.00,6192.00,2064,4128,0.00,0.00,0,0
1503916372,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916372,s2-eth2,152736.00,6248620.00,6401356.00,6248620,152736,2064.00,4128.00,6192.00,4128,2064,0.00,0.00,0,0
1503916372,s2-eth1,6248620.00,152736.00,6401356.00,152736,6248620,4128.00,2064.00,6192.00,2064,4128,0.00,0.00,0,0
1503916372,lo,652.00,652.00,1304.00,652,652,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1503916372,s3-eth2,152736.00,6248278.00,6401014.00,6248278,152736,2064.00,4127.00,6191.00,4127,2064,0.00,0.00,0,0
1503916372,s3-eth1,6248620.00,152736.00,6401356.00,152736,6248620,4128.00,2064.00,6192.00,2064,4128,0.00,0.00,0,0
1503916372,total,19204720.00,19205062.00,38409784.00,19205062,19204720,18582.00,18583.00,37165.00,18583,18582,0.00,0.00,0,0
1503916373,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,s1-eth2,151922.00,6217998.00,6369920.00,6217998,151922,2053.00,4107.00,6160.00,4107,2053,0.00,0.00,0,0
1503916373,s1-eth1,6217998.00,151996.00,6369994.00,151996,6217998,4107.00,2054.00,6161.00,2054,4107,0.00,0.00,0,0
1503916373,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,s2-eth2,151922.00,6219512.00,6371434.00,6219512,151922,2053.00,4108.00,6161.00,4108,2053,0.00,0.00,0,0
1503916373,s2-eth1,6217998.00,151922.00,6369920.00,151922,6217998,4107.00,2053.00,6160.00,2053,4107,0.00,0.00,0,0
1503916373,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916373,s3-eth2,151996.00,6217998.00,6369994.00,6217998,151996,2054.00,4107.00,6161.00,4107,2054,0.00,0.00,0,0
1503916373,s3-eth1,6219512.00,151922.00,6371434.00,151922,6219512,4108.00,2053.00,6161.00,2053,4108,0.00,0.00,0,0
1503916373,total,19111348.00,19111348.00,38222696.00,19111348,19111348,18482.00,18482.00,36964.00,18482,18482,0.00,0.00,0,0
1503916374,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916374,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916374,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916374,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916374,s1-eth2,152588.00,6243736.00,6396324.00,6243736,152588,2062.00,4124.00,6186.00,4124,2062,0.00,0.00,0,0
1503916374,s1-eth1,6243736.00,152514.00,6396250.00,152514,6243736,4124.00,2061.00,6185.00,2061,4124,0.00,0.00,0,0
1503916374,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916374,s2-eth2,152588.00,6243736.00,6396324.00,6243736,152588,2062.00,4124.00,6186.00,4124,2062,0.00,0.00,0,0
1503916374,s2-eth1,6243736.00,152588.00,6396324.00,152588,6243736,4124.00,2062.00,6186.00,2062,4124,0.00,0.00,0,0
1503916374,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1503916374,s3-eth2,152514.00,6245250.00,6397764.00,6245250,152514,2061.00,4125.00,6186.00,4125,2061,0.00,0.00,0,0
1503916374,s3-eth1,6243736.00,152588.00,6396324.00,152588,6243736,4124.00,2062.00,6186.00,2062,4124,0.00,0.00,0,0
1503916374,total,19189070.00,19190584.00,38379656.00,19190584,19189070,18560.00,18561.00,37121.00,18561,18560,0.00,0.00,0,0
1503916375,s1,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916375,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916375,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916375,s2,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916375,s1-eth2,151659.00,6202965.00,6354624.00,6202965,151659,2049.00,4098.00,6147.00,4098,2049,0.00,0.00,0,0
1503916375,s1-eth1,6203414.00,151626.00,6355040.00,151626,6203414,4100.00,2049.00,6149.00,2049,4100,0.00,0.00,0,0
1503916375,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1503916375,s2-eth2,151659.00,6204372.00,6356031.00,6204372,151659,2049.00,4098.00,6147.00,4098,2049,0.00,0.00,0,0
1503916375,s2-eth1,6202965.00,151659.00,6354624.00,151659,6202965,4098.00,2049.00,6147.00,2049,4098,0.00,0.00,0,0
1503916375,lo,915.00,915.00,1830.00,915,915,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1503916375,s3-eth2,151733.00,6202858.00,6354591.00,6202858,151733,2050.00,4097.00,6147.00,4097,2050,0.00,0.00,0,0
1503916375,s3-eth1,6204372.00,151659.00,6356031.00,151659,6204372,4098.00,2049.00,6147.00,2049,4098,0.00,0.00,0,0
1503916375,total,19066716.00,19066376.00,38133092.00,19066375,19066717,18453.00,18452.00,36905.00,18452,18453,0.00,0.00,0,0
1503916376,s1,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503916376,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916376,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916376,s2,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503916376,s1-eth2,151820.00,6201793.00,6353613.00,6201793,151820,2048.00,4098.00,6146.00,4098,2048,0.00,0.00,0,0
1503916376,s1-eth1,6197251.00,151478.00,6348729.00,151478,6197251,4095.00,2047.00,6142.00,2047,4095,0.00,0.00,0,0
1503916376,s3,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503916376,s2-eth2,151927.00,6196909.00,6348836.00,6196909,151927,2049.00,4094.00,6143.00,4094,2049,0.00,0.00,0,0
1503916376,s2-eth1,6201793.00,151820.00,6353613.00,151820,6201793,4098.00,2048.00,6146.00,2048,4098,0.00,0.00,0,0
1503916376,lo,1893.00,1893.00,3786.00,1893,1893,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1503916376,s3-eth2,152034.00,6198316.00,6350350.00,6198316,152034,2050.00,4094.00,6144.00,4094,2050,0.00,0.00,0,0
1503916376,s3-eth1,6196909.00,151927.00,6348836.00,151927,6196909,4094.00,2049.00,6143.00,2049,4094,0.00,0.00,0,0
1503916376,total,19053628.00,19055484.00,38109112.00,19055483,19053627,18452.00,18454.00,36906.00,18454,18452,0.00,0.00,0,0
1503916377,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916377,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916377,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916377,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916377,s1-eth2,152144.00,6225568.00,6377712.00,6225568,152144,2056.00,4112.00,6168.00,4112,2056,0.00,0.00,0,0
1503916377,s1-eth1,6227082.00,152144.00,6379226.00,152144,6227082,4113.00,2056.00,6169.00,2056,4113,0.00,0.00,0,0
1503916377,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503916377,s2-eth2,152218.00,6227082.00,6379300.00,6227082,152218,2057.00,4113.00,6170.00,4113,2057,0.00,0.00,0,0
